"GrantNumber";"CallDecisionYear";"EffectiveGrantStartDate";"GrantDurationDays";"GrantDurationYears";"EffectiveGrantEndDate";"State";"FundingInstrumentLevel1";"AmountGrantedAllSets";"AmountPerYear";"AmountPerEmployee";"AmountPerEmployeeAndYear";"ResearchInstitution";"InstituteCountry";"MainDiscipline_Level1";"MainDiscipline_Level2";"MainDiscipline";"NrEmployees";"NrEmployeesPerYear";"NrCollaborations";"NrCollaborationsPerYear";"NrAcademicEvents";"NrAcademicEventsPerYear";"DateFirstAcademicEvent";"NrAwards";"NrAwardsPerYear";"YearFirstAward";"NrDatasets";"NrDatasetsPerYear";"DateFirstDataset";"NrKnowledgeTransfer";"NrKnowledgeTransferPerYear";"DateFirstKnowledgeTransfer";"NrCommunication";"NrCommunicationPerYear";"YearFirstCommunication";"NrTotalPublications";"NrTotalPublicationsPerYear";"YearFirstPublication";"NrUncitablePublications";"NrUncitablePublicationsPerYear";"NrUses";"NrUsesPerYear";"YearFirstUse";"NrTotalOutputs";"NrTotalOutputsPerYear";"NrTotalUncitableOutputs";"NrTotalUncitableOutputsPerYear";"NrCitablePublications";"NrCitablePublicationsPerYear";"NrCitationsTotal";"NrCitationsPerPublication";"YearFirstCitablePublication"
202962;2021;2021-08-01;548;1.5013698630137;2023-01-31;"Completed";"Careers";78000;51952.5547445255;0;0;"Institution abroad - Great Britain and Northern Ireland";"Great Britain and Northern Ireland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;2;1.33211678832117;3;1.99817518248175;2022-05-09;1;0.666058394160584;2022;0;0;NA;0;0;NA;0;0;NA;2;1.33211678832117;2022;0;0;0;0;NA;6;3.9963503649635;4;2.66423357664233;2;1.33211678832117;5;2.5;2022
203043;2021;2021-10-01;515;1.41095890410959;2023-02-28;"Completed";"Careers";96300;68251.4563106796;0;0;"Institution abroad - Austria";"Austria";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
203895;2021;2021-02-01;27;0.073972602739726;2021-02-28;"Completed";"Science communication";3200;43259.2592592593;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
205371;2021;2021-05-01;30;0.0821917808219178;2021-05-31;"Completed";"Science communication";1713;20841.5;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
205369;2021;2021-04-01;29;0.0794520547945206;2021-04-30;"Completed";"Science communication";1467;18463.9655172414;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
205366;2021;2021-05-01;30;0.0821917808219178;2021-05-31;"Completed";"Science communication";2896;35234.6666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
205630;2021;2021-05-01;30;0.0821917808219178;2021-05-31;"Completed";"Science communication";1167;14198.5;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Paleontology (biol.)";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
206597;2021;2021-08-01;30;0.0821917808219178;2021-08-31;"Completed";"Science communication";1954;23773.6666666667;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Paleontology (biol.)";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
207422;2021;2021-09-01;29;0.0794520547945206;2021-09-30;"Completed";"Science communication";3023;38048.1034482759;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Paleontology (biol.)";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
206176;2021;2021-07-01;30;0.0821917808219178;2021-07-31;"Completed";"Science communication";2291;27873.8333333333;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Paleontology (biol.)";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
205689;2021;2021-05-01;30;0.0821917808219178;2021-05-31;"Completed";"Science communication";970;11801.6666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Experimental Microbiology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202383;2021;2021-01-01;30;0.0821917808219178;2021-01-31;"Completed";"Science communication";1190;14478.3333333333;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Experimental Microbiology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202632;2021;2021-02-01;27;0.073972602739726;2021-02-28;"Completed";"Science communication";5277;71337.2222222222;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biochemistry";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
203777;2021;2021-02-01;27;0.073972602739726;2021-02-28;"Completed";"Science communication";1831;24752.4074074074;0;0;NA;"Switzerland";"Biology and Medicine";"Preventive Medicine (Epidemiology/Early Diagnosis/Prevention)";"Mental Disorders, Psychosomatic Diseases";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
204031;2021;2021-04-01;29;0.0794520547945206;2021-04-30;"Completed";"Science communication";4982;62704.4827586207;0;0;NA;"United States of America";"Biology and Medicine";"Clinical Medicine";"Biomedical Engineering";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202558;2021;2021-01-01;30;0.0821917808219178;2021-01-31;"Completed";"Science communication";2897;35246.8333333333;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202556;2021;2020-12-01;30;0.0821917808219178;2020-12-31;"Completed";"Science communication";3187;38775.1666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
207150;2021;2021-09-01;29;0.0794520547945206;2021-09-30;"Completed";"Science communication";1940;24417.2413793103;0;0;NA;"Switzerland";"Biology and Medicine";"Clinical Medicine";"Clinical Immunology and Immunopathology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
203465;2021;2021-02-01;27;0.073972602739726;2021-02-28;"Completed";"Science communication";1570;21224.0740740741;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Ecology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202458;2021;2020-11-01;29;0.0794520547945206;2020-11-30;"Completed";"Science communication";3368;42390.3448275862;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
205220;2021;2021-09-01;90;0.246575342465753;2021-11-30;"Completed";"Science communication";10900;44205.5555555556;0;0;"EPF Lausanne - EPFL";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;4;16.2222222222222;1;4.05555555555556;2021-09-04;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;1;4.05555555555556;1;4.05555555555556;0;0;NA;NA;NA
202538;2021;2020-12-01;30;0.0821917808219178;2020-12-31;"Completed";"Science communication";1823;22179.8333333333;0;0;NA;"United States of America";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
203765;2021;2021-04-01;29;0.0794520547945206;2021-04-30;"Completed";"Science communication";1994;25096.8965517241;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Ecology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
205214;2021;2021-06-01;29;0.0794520547945206;2021-06-30;"Completed";"Science communication";1706;21472.0689655172;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Ecology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
203510;2021;2021-03-01;30;0.0821917808219178;2021-03-31;"Completed";"Science communication";3127;38045.1666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Cellular Biology, Cytology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
206202;2021;2021-05-01;30;0.0821917808219178;2021-05-31;"Completed";"Science communication";5404;65748.6666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Endocrinology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
206098;2021;2021-03-01;30;0.0821917808219178;2021-03-31;"Completed";"Science communication";4366;53119.6666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Endocrinology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
204774;2021;2021-03-01;30;0.0821917808219178;2021-03-31;"Completed";"Science communication";3214;39103.6666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Genetics";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
205383;2021;2021-05-01;30;0.0821917808219178;2021-05-31;"Completed";"Science communication";2451;29820.5;0;0;NA;"Switzerland";"Biology and Medicine";"Clinical Medicine";"Clinical Cardiovascular Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
206211;2021;2021-12-01;30;0.0821917808219178;2021-12-31;"Completed";"Science communication";5559;67634.5;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
208300;2021;2022-04-01;121;0.331506849315069;2022-07-31;"Completed";"Science communication";7600;22925.6198347107;0;0;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"General Biology";"Environmental Research";0;0;1;3.01652892561983;1;3.01652892561983;2022-05-10;0;0;NA;0;0;NA;1;3.01652892561983;2022-05-16;0;0;NA;0;0;NA;0;0;0;0;NA;2;6.03305785123967;2;6.03305785123966;0;0;NA;NA;NA
206133;2021;2021-05-01;30;0.0821917808219178;2021-05-31;"Completed";"Science communication";1723;20963.1666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biochemistry";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
205211;2021;2021-04-01;29;0.0794520547945206;2021-04-30;"Completed";"Science communication";1866;23485.8620689655;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Zoology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
206249;2021;2021-11-01;29;0.0794520547945206;2021-11-30;"Completed";"Science communication";5286;66530.6896551724;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Experimental Microbiology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
205785;2021;2021-12-01;30;0.0821917808219178;2021-12-31;"Completed";"Science communication";5800;70566.6666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Clinical Medicine";"Neurology, Psychiatry";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202398;2021;2021-01-01;30;0.0821917808219178;2021-01-31;"Completed";"Science communication";1800;21900;0;0;NA;"Switzerland";"Biology and Medicine";"Clinical Medicine";"Neurology, Psychiatry";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
203609;2021;2021-02-01;27;0.073972602739726;2021-02-28;"Completed";"Science communication";3100;41907.4074074074;0;0;NA;"Switzerland";"Biology and Medicine";"Clinical Medicine";"Neurology, Psychiatry";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
203722;2021;2021-03-01;30;0.0821917808219178;2021-03-31;"Completed";"Science communication";2000;24333.3333333333;0;0;NA;"Switzerland";"Biology and Medicine";"Clinical Medicine";"Neurology, Psychiatry";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
207116;2021;2021-09-01;29;0.0794520547945206;2021-09-30;"Completed";"Science communication";1724;21698.6206896552;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
203756;2021;2021-02-01;27;0.073972602739726;2021-02-28;"Completed";"Science communication";2325;31430.5555555556;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202719;2021;2021-02-01;27;0.073972602739726;2021-02-28;"Completed";"Science communication";1971;26645;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Zoology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
206107;2021;2021-06-01;29;0.0794520547945206;2021-06-30;"Completed";"Science communication";1876;23611.724137931;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Ecology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
206182;2021;2021-07-01;30;0.0821917808219178;2021-07-31;"Completed";"Science communication";2730;33215;0;0;NA;"Switzerland";"Biology and Medicine";"Experimental Medicine";"Immunology, Immunopathology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202497;2021;2021-01-01;30;0.0821917808219178;2021-01-31;"Completed";"Science communication";1723;20963.1666666667;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Animal Breeding";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
208272;2021;2021-10-01;30;0.0821917808219178;2021-10-31;"Completed";"Science communication";1981;24102.1666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Preventive Medicine (Epidemiology/Early Diagnosis/Prevention)";"Addictive Diseases";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202550;2021;2021-07-01;183;0.501369863013699;2021-12-31;"Completed";"Science communication";24900;49663.9344262295;0;0;"University of Berne - BE";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";0;0;2;3.98907103825137;0;0;NA;0;0;NA;0;0;NA;1;1.99453551912568;2022-02-09;0;0;NA;0;0;NA;0;0;0;0;NA;1;1.99453551912568;1;1.99453551912568;0;0;NA;NA;NA
203651;2021;2021-04-01;29;0.0794520547945206;2021-04-30;"Completed";"Science communication";2328;29300.6896551724;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Cellular Biology, Cytology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202567;2021;2021-01-01;30;0.0821917808219178;2021-01-31;"Completed";"Science communication";3446;41926.3333333333;0;0;NA;"Switzerland";"Biology and Medicine";"Preventive Medicine (Epidemiology/Early Diagnosis/Prevention)";"Infectious Diseases";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
205297;2021;2021-12-01;30;0.0821917808219178;2021-12-31;"Completed";"Science communication";3532;42972.6666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Medical Microbiology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
199667;2021;2021-03-01;729;1.9972602739726;2023-02-28;"Completed";"Science communication";199938;100106.131687243;0;0;"Università della Svizzera italiana - USI";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Immunology, Immunopathology";0;0;5;2.50342935528121;0;0;NA;0;0;NA;0;0;NA;0;0;NA;4;2.00274348422497;2022;0;0;NA;0;0;0;0;NA;4;2.00274348422497;4;2.00274348422497;0;0;NA;NA;NA
203081;2021;2021-10-01;546;1.4958904109589;2023-03-31;"Completed";"Careers";78000;52142.8571428571;0;0;"Institution abroad - Great Britain and Northern Ireland";"Great Britain and Northern Ireland";"Biology and Medicine";"Basic Biological Research";"Genetics";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202838;2021;2021-02-01;27;0.073972602739726;2021-02-28;"Completed";"Science communication";2700;36500;0;0;NA;"Switzerland";"Biology and Medicine";"Preventive Medicine (Epidemiology/Early Diagnosis/Prevention)";"Addictive Diseases";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
207188;2021;2021-09-01;29;0.0794520547945206;2021-09-30;"Completed";"Science communication";1981;24933.275862069;0;0;NA;"Switzerland";"Biology and Medicine";"Preventive Medicine (Epidemiology/Early Diagnosis/Prevention)";"Addictive Diseases";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
206156;2021;2021-07-01;30;0.0821917808219178;2021-07-31;"Completed";"Science communication";1988;24187.3333333333;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
207973;2021;2021-09-01;29;0.0794520547945206;2021-09-30;"Completed";"Science communication";1378;17343.7931034483;0;0;NA;"Switzerland";"Biology and Medicine";"Social Medicine";"Medico-Social Problems of the Elderly";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
207115;2021;2021-09-01;29;0.0794520547945206;2021-09-30;"Completed";"Science communication";753;9477.41379310345;0;0;NA;"Switzerland";"Biology and Medicine";"Social Medicine";"Medico-Social Problems of the Elderly";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
206017;2021;2021-05-01;30;0.0821917808219178;2021-05-31;"Completed";"Science communication";1790;21778.3333333333;0;0;NA;"Switzerland";"Biology and Medicine";"Social Medicine";"Medico-Social Problems of the Elderly";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
206701;2021;2021-07-01;30;0.0821917808219178;2021-07-31;"Completed";"Science communication";1915;23299.1666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Social Medicine";"Medico-Social Problems of the Elderly";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202519;2021;2020-12-01;30;0.0821917808219178;2020-12-31;"Completed";"Science communication";1877;22836.8333333333;0;0;NA;"Switzerland";"Biology and Medicine";"Preventive Medicine (Epidemiology/Early Diagnosis/Prevention)";"Mental Disorders, Psychosomatic Diseases";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202518;2021;2020-11-01;29;0.0794520547945206;2020-11-30;"Completed";"Science communication";2440;30710.3448275862;0;0;NA;"Switzerland";"Biology and Medicine";"Preventive Medicine (Epidemiology/Early Diagnosis/Prevention)";"Mental Disorders, Psychosomatic Diseases";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202517;2021;2021-02-01;27;0.073972602739726;2021-02-28;"Completed";"Science communication";1821;24617.2222222222;0;0;NA;"Switzerland";"Biology and Medicine";"Preventive Medicine (Epidemiology/Early Diagnosis/Prevention)";"Mental Disorders, Psychosomatic Diseases";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
205943;2021;2021-03-01;30;0.0821917808219178;2021-03-31;"Completed";"Science communication";1974;24017;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Environmental Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
206114;2021;2021-06-01;29;0.0794520547945206;2021-06-30;"Completed";"Science communication";2923;36789.4827586207;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Ecology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
203053;2021;2021-07-01;548;1.5013698630137;2022-12-31;"Completed";"Careers";75000;49954.3795620438;0;0;"Institution abroad - Netherlands";"Netherlands";"Biology and Medicine";"Basic Biological Research";"Biochemistry";0;0;0;0;1;0.666058394160584;2022-07-09;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;1;0.666058394160584;1;0.666058394160583;0;0;NA;NA;NA
206697;2021;2021-08-01;30;0.0821917808219178;2021-08-31;"Completed";"Science communication";1723;20963.1666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Experimental Microbiology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
205420;2021;2020-12-01;30;0.0821917808219178;2020-12-31;"Completed";"Science communication";3175;38629.1666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
203676;2021;2021-02-01;27;0.073972602739726;2021-02-28;"Completed";"Science communication";3740;50559.2592592593;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Embryology, Developmental Biology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
206210;2021;2021-08-01;30;0.0821917808219178;2021-08-31;"Completed";"Science communication";2023;24613.1666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Cardiovascular Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202575;2021;2021-04-01;29;0.0794520547945206;2021-04-30;"Completed";"Science communication";2403;30244.6551724138;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Cardiovascular Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
208959;2021;2021-11-01;29;0.0794520547945206;2021-11-30;"Completed";"Science communication";2530;31843.1034482759;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Cardiovascular Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
202467;2021;2021-02-01;27;0.073972602739726;2021-02-28;"Completed";"Science communication";1830;24738.8888888889;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Medical Microbiology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
